transaction_id,client,date,categorie,montant
T9358,Desiree Garcia,2023-03-20,Jeux,317.88
T9359,Joshua Turner,2023-02-02,Maison,224.25
T9360,Nancy Mcgee,2023-05-07,Livres,335.57
T9361,Brian Bender,2023-04-02,Vêtements,41.58
T9362,Alexandria Smith,2023-06-01,Livres,287.72
T9363,Mr. Robert Howell DDS,2023-01-20,Maison,174.01
T9364,Seth Clark,2023-05-12,Vêtements,259.7
T9365,Jennifer Nguyen,2023-03-28,Maison,476.49
T9366,Rebecca Gonzalez,2023-02-02,Électronique,170.25
T9367,Jared Steele,2023-05-06,Vêtements,382.98
T9368,Christina Mitchell,2023-02-09,Jeux,256.67
T9369,Crystal Ryan,2023-01-26,Livres,331.82
T9370,Rhonda Hood,2023-02-22,Maison,426.95
T9371,Joseph Anderson,2023-01-22,Livres,286.33
T9372,Larry Weber,2023-06-21,Maison,145.68
T9373,Patricia Davis,2023-04-17,Jeux,468.23
T9374,Laura Meza,2023-04-04,Vêtements,267.19
T9375,Emma Thomas,2023-04-15,Jeux,410.0
T9376,Melissa Gutierrez,2023-01-31,Jeux,311.36
T9377,Scott Herrera,2023-03-23,Jeux,414.38
T9378,Dennis Lozano,2023-05-07,Maison,126.86
T9379,Kristin Gibson,2023-02-24,Livres,16.91
T9380,Connor Martinez,2023-04-26,Jeux,443.2
T9381,Jonathan Harris,2023-05-15,Maison,201.06
T9382,Danielle Young,2023-03-05,Vêtements,156.61
T9383,Christine Pineda,2023-04-24,Maison,18.11
T9384,Lisa Allen,2023-02-21,Livres,379.79
T9385,Amy Williams,2023-06-05,Livres,105.29
T9386,Elizabeth Weaver,2023-03-14,Jeux,107.67
T9387,Madeline Mckay,2023-01-07,Maison,476.7
T9388,Luis Brown,2023-02-08,Livres,357.34
T9389,Ashley Peck,2023-04-11,Jeux,10.89
T9390,Jacob Ruiz,2023-03-25,Livres,339.23
T9391,Rebecca Gomez,2023-06-25,Vêtements,133.28
T9392,Robert Gonzalez,2023-03-29,Livres,450.6
T9393,Jesse Cardenas,2023-02-03,Livres,170.13
T9394,Kara White,2023-02-16,Maison,467.2
T9395,Jeffrey Higgins,2023-01-14,Électronique,360.76
T9396,Mark Gomez,2023-01-29,Électronique,151.31
T9397,Carlos Escobar,2023-02-20,Vêtements,385.84
T9398,Christian Lutz,2023-01-20,Maison,18.87
T9399,Danielle Parsons,2023-01-09,Maison,394.2
T9400,Deborah Johnson,2023-03-25,Jeux,361.11
T9401,Nancy Evans,2023-01-30,Maison,379.64
T9402,Ernest Smith,2023-03-20,Livres,22.77
T9403,Shannon Glass,2023-03-14,Livres,444.66
T9404,Randy Scott,2023-03-12,Maison,330.34
T9405,Noah Maynard,2023-03-16,Maison,175.23
T9406,Jennifer Hernandez,2023-04-29,Vêtements,372.52
T9407,Nicholas Mcmahon,2023-05-27,Jeux,402.4
T9408,Melissa Stanley,2023-01-20,Électronique,345.6
T9409,Carolyn Ellis,2023-05-14,Maison,438.22
T9410,Jack Olsen,2023-04-12,Jeux,137.14
T9411,Joshua Jacobs,2023-04-15,Livres,181.52
T9412,John Maynard,2023-06-10,Vêtements,143.87
T9413,Colleen Cortez,2023-05-23,Électronique,103.51
T9414,Shari Jacobs,2023-04-04,Électronique,309.21
T9415,Mr. Alejandro Hansen,2023-04-07,Électronique,367.37
T9416,Brian Carrillo,2023-01-29,Électronique,420.8
T9417,Christopher Martin,2023-04-12,Jeux,483.9
T9418,Nichole Flores,2023-03-24,Maison,12.59
T9419,Raymond Williams,2023-05-21,Livres,25.51
T9420,Paul Melendez,2023-03-27,Maison,205.2
T9421,Terry Rosales,2023-03-22,Maison,357.96
T9422,Leslie Ortiz,2023-05-20,Livres,244.81
T9423,Kimberly Martin,2023-02-23,Électronique,90.05
T9424,Randy Floyd,2023-03-18,Maison,417.76
T9425,Cynthia Hill,2023-04-18,Jeux,211.05
T9426,Shawn Smith,2023-01-30,Électronique,334.54
T9427,Christina Reynolds,2023-02-20,Électronique,305.08
T9428,Alexander Hicks,2023-02-17,Livres,449.55
T9429,Victoria Curry,2023-05-10,Jeux,259.19
T9430,Ronald Simpson,2023-06-11,Électronique,214.11
T9431,Cheryl Lee,2023-01-01,Livres,483.2
T9432,Richard Reed,2023-04-16,Livres,214.73
T9433,Patrick Rogers,2023-01-10,Électronique,229.81
T9434,Kayla Gilbert,2023-04-24,Maison,237.66
T9435,Joshua Brown,2023-01-14,Maison,232.03
T9436,Mary Harris,2023-05-30,Maison,110.9
T9437,Melinda Moran,2023-02-09,Électronique,134.46
T9438,Sarah Reyes,2023-01-31,Électronique,311.08
T9439,Joshua Lang,2023-02-21,Vêtements,266.37
T9440,Kristie Villarreal,2023-03-15,Vêtements,415.64
T9441,Joseph Curry,2023-06-19,Livres,367.44
T9442,Mary Espinoza,2023-06-09,Livres,384.87
T9443,Kelly Warner,2023-02-07,Livres,333.46
T9444,Margaret Warner,2023-05-01,Maison,39.25
T9445,Michael Hall,2023-04-10,Livres,488.74
T9446,Michelle Jackson,2023-05-05,Électronique,349.9
T9447,Michael Burke,2023-05-21,Vêtements,103.7
T9448,Robin Anderson,2023-01-15,Jeux,263.37
T9449,Katherine Garcia DVM,2023-05-30,Vêtements,270.16
T9450,Sheila Williams,2023-02-11,Jeux,285.08
T9451,Ryan Welch,2023-03-06,Jeux,58.08
T9452,Kristie Brown,2023-04-17,Électronique,364.47
T9453,Cameron Lewis,2023-03-12,Jeux,333.66
T9454,Maria Spencer,2023-01-13,Vêtements,289.66
T9455,Brent Walker,2023-06-15,Vêtements,314.14
T9456,Hannah Maxwell,2023-05-27,Vêtements,153.91
T9457,Terri Scott,2023-04-12,Jeux,455.36
T9458,Samantha Arnold,2023-06-13,Maison,29.03
T9459,Bonnie Lee,2023-06-20,Électronique,142.89
T9460,Angela Jacobs,2023-02-12,Électronique,152.17
T9461,Morgan Livingston,2023-05-09,Électronique,473.07
T9462,Gabrielle Walton,2023-04-03,Maison,463.58
T9463,Jessica Young,2023-04-02,Maison,312.02
T9464,Andrew Nelson,2023-05-26,Maison,17.44
T9465,Nicole Jackson,2023-01-18,Vêtements,85.54
T9466,Jennifer Long,2023-02-08,Maison,171.96
T9467,Connor Ruiz,2023-02-13,Jeux,124.24
T9468,Ariana Duncan,2023-04-22,Électronique,248.97
T9469,Denise Hernandez,2023-06-07,Livres,43.48
T9470,Michelle Moore,2023-03-16,Vêtements,60.82
T9471,Robert Perez,2023-04-20,Maison,309.01
T9472,Margaret White,2023-02-23,Électronique,425.29
T9473,Eric Jimenez,2023-03-30,Maison,481.05
T9474,Jason Thomas,2023-06-12,Vêtements,53.03
T9475,Reginald Newman,2023-03-26,Livres,90.61
T9476,Michael Gregory,2023-04-21,Vêtements,101.41
T9477,Charles Jones,2023-03-13,Vêtements,494.99
T9478,Richard Jones,2023-02-17,Jeux,102.48
T9479,Kristi Foster,2023-02-19,Jeux,294.93
T9480,Gary Stout,2023-01-23,Vêtements,305.88
T9481,Melissa Turner,2023-03-25,Maison,311.4
T9482,Karen Kim,2023-05-24,Livres,382.95
T9483,Christopher Jones,2023-05-29,Électronique,444.53
T9484,Melissa Mayer,2023-03-08,Jeux,398.76
T9485,April Greene,2023-06-02,Maison,342.44
T9486,Dr. Frank Green,2023-03-08,Livres,404.31
T9487,Daniel Baker,2023-01-20,Vêtements,48.85
T9488,Alison Bradford,2023-05-21,Électronique,254.89
T9489,Chloe Brown,2023-01-17,Vêtements,368.4
T9490,John Ferguson,2023-03-13,Électronique,206.64
T9491,Rebecca Paul,2023-01-10,Jeux,493.4
T9492,Ariel Anderson,2023-01-07,Jeux,167.28
T9493,Robert Lopez,2023-06-07,Électronique,338.03
T9494,Nancy Smith,2023-03-26,Livres,290.23
T9495,Christopher White,2023-01-09,Livres,327.87
T9496,John Gutierrez,2023-04-03,Livres,396.08
T9497,Toni Mcneil,2023-03-08,Livres,311.97
T9498,Amanda Deleon,2023-06-27,Livres,224.55
T9499,Roy Rogers,2023-06-21,Électronique,233.72
T9500,Ashley Johnson,2023-06-03,Livres,215.29
T9501,Michael Thomas,2023-03-10,Électronique,297.95
T9502,Rebecca Leonard MD,2023-02-11,Maison,23.27
T9503,Stephanie Baker,2023-06-08,Livres,216.39
T9504,Teresa Spears,2023-02-28,Livres,143.89
T9505,Michelle Pena,2023-04-14,Maison,426.86
T9506,Debra Hickman,2023-01-28,Jeux,414.14
T9507,Meghan Bauer,2023-06-20,Livres,419.77
T9508,Keith Meyers,2023-01-23,Vêtements,109.9
T9509,Melissa Coleman,2023-05-20,Électronique,150.79
T9510,Grant Brock,2023-04-21,Électronique,448.13
T9511,Crystal Johnson,2023-03-05,Maison,409.76
T9512,Stephanie Green,2023-01-19,Maison,177.74
T9513,Carolyn Cruz,2023-06-09,Électronique,390.23
T9514,Jonathan Spears,2023-01-26,Jeux,338.58
T9515,Kelly Wells,2023-05-26,Jeux,406.05
T9516,Linda Cunningham,2023-02-06,Électronique,451.44
T9517,Matthew Vasquez,2023-06-20,Jeux,379.96
T9518,Cynthia Snyder,2023-05-20,Livres,344.13
T9519,Julia Clay,2023-03-18,Vêtements,380.47
T9520,Christopher Gilmore,2023-06-23,Jeux,354.77
T9521,Matthew Anderson,2023-01-26,Jeux,415.78
T9522,Lindsey Mcdaniel,2023-03-18,Maison,341.25
T9523,Michael Adams,2023-06-25,Jeux,126.63
T9524,Scott Beasley,2023-04-15,Maison,349.88
T9525,Mary Smith,2023-04-25,Électronique,85.53
T9526,William Cole,2023-03-21,Vêtements,231.31
T9527,David Young,2023-03-31,Livres,284.74
T9528,Alec Walker,2023-06-20,Livres,468.6
T9529,Kevin Long,2023-02-15,Jeux,197.76
T9530,Gina Williams,2023-03-12,Vêtements,413.51
T9531,Sally Alexander,2023-05-14,Livres,462.09
T9532,Samuel Brown,2023-06-20,Jeux,426.89
T9533,Francisco Garcia,2023-03-03,Jeux,203.94
T9534,Monica Garcia,2023-04-27,Maison,206.83
T9535,Patricia Ayala,2023-02-09,Électronique,335.19
T9536,Courtney Mcclure,2023-02-23,Vêtements,200.85
T9537,Jerry Francis,2023-02-19,Jeux,254.65
T9538,Christopher Hess,2023-03-20,Vêtements,328.63
T9539,Michael Burton,2023-03-03,Électronique,383.77
T9540,Robert Moore,2023-01-07,Maison,223.5
T9541,Brittany Floyd,2023-04-22,Livres,186.6
T9542,Joann Nguyen,2023-05-22,Maison,484.71
T9543,Richard Salazar,2023-01-12,Maison,441.96
T9544,Mark Stephens,2023-02-23,Vêtements,306.83
T9545,Susan Cunningham,2023-06-09,Livres,263.31
T9546,Zachary Davis,2023-01-24,Livres,450.01
T9547,Abigail Summers,2023-05-28,Livres,130.97
T9548,Joseph Harris,2023-05-29,Maison,459.24
T9549,Brian Johnson,2023-01-06,Vêtements,464.13
T9550,Rhonda Lara,2023-04-12,Jeux,268.68
T9551,Ashley Levy,2023-06-07,Vêtements,339.19
T9552,Elaine Howard,2023-02-19,Vêtements,433.39
T9553,Richard Boyer,2023-05-01,Électronique,357.07
T9554,Kathryn Adams,2023-01-21,Électronique,167.88
T9555,Katelyn Guzman,2023-04-26,Électronique,294.77
T9556,Adam Mitchell,2023-04-08,Livres,38.41
T9557,Joel Price,2023-01-15,Maison,258.79
T9558,Erin Zamora,2023-06-01,Livres,438.83
T9559,Lori Davis,2023-01-28,Vêtements,271.47
T9560,Anthony Daniels,2023-03-14,Livres,397.92
T9561,Holly Davis,2023-03-08,Vêtements,191.49
T9562,Linda Morrow,2023-02-05,Livres,470.13
T9563,Dr. Kevin Weaver,2023-02-27,Électronique,319.41
T9564,Henry Morales,2023-05-04,Électronique,322.89
T9565,Connie Hall,2023-06-30,Livres,462.02
T9566,Brian Davis,2023-04-03,Jeux,369.01
T9567,Mrs. Stacey Avila DDS,2023-01-25,Électronique,115.75
T9568,Robert Hicks,2023-01-17,Jeux,49.16
T9569,Meghan Knight,2023-04-03,Livres,214.56
T9570,Mary Davis,2023-05-26,Jeux,179.18
T9571,Alexandra Velasquez,2023-03-27,Vêtements,31.83
T9572,Christopher Johnson,2023-01-12,Vêtements,47.47
T9573,Kristin Hodge,2023-03-10,Jeux,155.65
T9574,Matthew Andrade,2023-06-24,Électronique,151.94
T9575,Robert Johnson,2023-03-07,Électronique,363.91
T9576,Christine Harris,2023-02-20,Vêtements,210.79
T9577,Jeff Henson,2023-05-14,Jeux,61.48
T9578,Jenna Douglas,2023-02-10,Livres,175.58
T9579,Kyle Meyer,2023-04-20,Jeux,373.21
T9580,Marcus Henry,2023-04-10,Livres,352.0
T9581,Lauren Greene,2023-01-14,Jeux,420.62
T9582,Samantha Owens,2023-04-04,Maison,157.05
T9583,James Vaughan,2023-02-16,Jeux,316.15
T9584,David Doyle,2023-01-02,Électronique,221.61
T9585,Vincent Brown,2023-05-13,Électronique,150.49
T9586,Phillip Hill,2023-01-10,Électronique,354.68
T9587,Eric Reilly,2023-06-08,Livres,132.18
T9588,Monica Edwards,2023-04-22,Vêtements,83.65
T9589,Andrew Chavez,2023-01-10,Jeux,362.54
T9590,Robert Lindsey,2023-03-01,Vêtements,84.66
T9591,Joseph Bennett,2023-02-21,Maison,63.89
T9592,Karen Richardson,2023-01-03,Maison,82.97
T9593,Samantha Aguilar,2023-06-20,Électronique,392.86
T9594,Alexandria Hogan,2023-03-14,Jeux,252.13
T9595,Veronica May,2023-05-17,Livres,227.7
T9596,Michael Stark,2023-05-20,Maison,156.99
T9597,Brandy Lucas,2023-05-03,Maison,88.7
T9598,Katrina Dean,2023-01-15,Maison,442.93
T9599,Dana Shelton MD,2023-06-17,Électronique,243.42
T9600,Jill Rivera,2023-02-15,Livres,307.0
T9601,Alexandra Atkins,2023-02-13,Électronique,171.72
T9602,Matthew Banks,2023-06-26,Vêtements,408.42
T9603,Jacob Murphy,2023-06-23,Vêtements,359.43
T9604,Teresa Reed,2023-01-08,Livres,231.72
T9605,Alexander Hernandez,2023-06-28,Électronique,211.82
T9606,Julia Murphy,2023-03-12,Électronique,228.77
T9607,Ian Carr,2023-03-27,Livres,397.99
T9608,Karen Bailey,2023-05-08,Jeux,253.81
T9609,Christopher Greene,2023-05-20,Électronique,209.14
T9610,Travis Fields,2023-04-12,Vêtements,444.43
T9611,Anthony Booth,2023-03-07,Électronique,109.1
T9612,Steven Hernandez,2023-03-07,Électronique,67.91
T9613,Rachael Baird,2023-06-29,Électronique,422.3
T9614,Joshua Hunt,2023-02-23,Électronique,388.61
T9615,Kimberly Jones,2023-03-08,Maison,180.66
T9616,Gary Hardin,2023-05-18,Livres,449.65
T9617,Michael Shepherd,2023-05-21,Maison,54.15
T9618,James Fox,2023-02-21,Jeux,165.25
T9619,Jessica Hanson,2023-03-28,Vêtements,429.31
T9620,Christina Benson,2023-03-20,Vêtements,213.69
T9621,Stephanie Griffin,2023-03-18,Maison,164.07
T9622,Michelle Torres,2023-02-07,Vêtements,34.17
T9623,Kelly Potter,2023-03-25,Électronique,239.82
T9624,Rachel Dalton,2023-04-05,Vêtements,13.26
T9625,Robert Choi,2023-03-30,Livres,304.46
T9626,Nicholas Freeman,2023-03-13,Jeux,396.47
T9627,Hannah Vargas,2023-02-13,Maison,132.71
T9628,Derek Mccann,2023-06-01,Vêtements,365.78
T9629,Eric Duncan,2023-01-29,Électronique,368.19
T9630,Matthew Williams,2023-02-16,Jeux,293.31
T9631,Miranda Lynch,2023-01-17,Maison,397.6
T9632,Travis Campbell,2023-02-09,Maison,107.82
T9633,Jennifer Kim DVM,2023-03-03,Électronique,341.85
T9634,Nicole Logan,2023-06-08,Livres,230.35
T9635,Allen Townsend,2023-04-01,Électronique,236.04
T9636,Sandra Schultz,2023-04-10,Livres,43.38
T9637,Michele Delacruz,2023-06-13,Livres,255.75
T9638,Matthew Hernandez,2023-05-30,Électronique,122.41
T9639,Andrew Smith,2023-03-29,Livres,169.4
T9640,Alicia Kelly,2023-05-23,Jeux,73.97
T9641,Sharon Pitts,2023-04-24,Livres,405.16
T9642,Sara Morris,2023-03-23,Jeux,426.06
T9643,Melissa Gonzalez,2023-04-24,Électronique,211.99
T9644,Sherry Phillips,2023-03-13,Livres,103.79
T9645,Jessica Alvarado,2023-05-16,Maison,313.32
T9646,Aaron Pearson,2023-03-27,Jeux,454.42
T9647,Jonathan Jefferson,2023-05-15,Livres,55.04
T9648,Pamela Landry,2023-05-06,Maison,253.27
T9649,Kimberly Bartlett,2023-03-01,Maison,337.15
T9650,Matthew Abbott,2023-03-14,Jeux,356.62
T9651,Thomas Hayes,2023-06-07,Vêtements,321.0
T9652,Bill Martinez,2023-01-16,Maison,438.18
T9653,Angela Hill DDS,2023-03-30,Maison,81.65
T9654,Mr. Aaron Griffith,2023-02-13,Maison,185.85
T9655,Crystal Caldwell,2023-06-23,Électronique,236.59
T9656,David Martinez,2023-06-06,Livres,369.13
T9657,Raymond Smith,2023-05-29,Électronique,224.4
T9658,Carolyn Reid,2023-05-25,Livres,260.08
T9659,Shawn Dennis,2023-03-24,Maison,270.56
T9660,Gary Burch,2023-02-13,Maison,145.85
T9661,Matthew Garner,2023-01-20,Électronique,24.43
T9662,Joshua Melendez,2023-05-05,Jeux,357.43
T9663,Cassandra Andersen,2023-03-15,Jeux,122.15
T9664,David Gutierrez,2023-01-08,Jeux,485.19
T9665,Frank Jennings,2023-04-22,Jeux,140.82
T9666,Sharon Martin,2023-03-20,Vêtements,247.55
T9667,Shane Thomas,2023-05-22,Électronique,444.48
T9668,Sierra Norman,2023-01-16,Maison,93.06
T9669,Erika Campbell,2023-02-22,Livres,440.18
T9670,Steven Haynes,2023-04-23,Électronique,106.77
T9671,Mark Jones MD,2023-03-04,Électronique,37.49
T9672,Brian Richards,2023-02-17,Livres,302.0
T9673,Jeffrey Foster,2023-04-11,Maison,453.87
T9674,Danny Lynch,2023-06-15,Maison,12.43
T9675,Brandon Villanueva,2023-05-19,Électronique,183.37
T9676,Kimberly Allen,2023-04-23,Livres,239.08
T9677,Blake Ortiz,2023-03-05,Jeux,367.93
T9678,Dr. Christian Martinez,2023-02-21,Maison,387.48
T9679,Stephanie Ruiz,2023-04-01,Électronique,342.51
T9680,Christopher Mcgrath,2023-03-17,Maison,40.3
T9681,Tina Baird,2023-04-17,Livres,329.17
T9682,Lindsey Peters DVM,2023-01-21,Livres,382.74
T9683,Amy Hoffman,2023-06-26,Jeux,273.92
T9684,Keith Stanley DDS,2023-04-19,Électronique,77.51
T9685,John Farmer,2023-04-27,Jeux,173.58
T9686,Victoria Ramos,2023-06-06,Jeux,92.74
T9687,Tracey Davis,2023-04-11,Jeux,328.89
T9688,Linda Thomas,2023-05-24,Électronique,101.12
T9689,Ashley Powell,2023-01-27,Électronique,424.66
T9690,April Koch,2023-04-15,Jeux,246.02
T9691,Jennifer Lynch,2023-05-29,Électronique,487.91
T9692,Sharon Burgess,2023-06-22,Livres,411.43
T9693,Kevin Kelley,2023-02-03,Vêtements,336.85
T9694,Kevin Chen,2023-06-10,Livres,310.93
T9695,Edgar Harrell,2023-05-20,Jeux,211.3
T9696,Jessica Romero,2023-01-11,Électronique,273.29
T9697,Thomas Sanchez,2023-06-21,Jeux,350.54
T9698,Patrick Schwartz,2023-01-25,Vêtements,373.55
T9699,Phillip Mckinney MD,2023-03-10,Maison,210.05
T9700,Lawrence Jacobson,2023-03-30,Jeux,161.85
T9701,David Santos,2023-04-30,Électronique,71.95
T9702,Adam Lawrence,2023-03-09,Vêtements,55.05
T9703,Derrick Barnes,2023-05-07,Électronique,140.33
T9704,Mark Richards,2023-04-04,Jeux,475.26
T9705,Kristi Brown,2023-02-01,Maison,198.85
T9706,Jessica Lane MD,2023-01-27,Électronique,352.57
T9707,Carolyn Brown,2023-02-03,Maison,439.8
T9708,Rodney Wright,2023-04-20,Électronique,68.58
T9709,Jeffrey Benjamin,2023-02-13,Jeux,167.29
T9710,Austin Harmon,2023-05-27,Jeux,473.96
T9711,Dana Scott,2023-03-31,Jeux,97.03
T9712,Luis Peterson,2023-03-21,Livres,102.1
T9713,Suzanne Rivera,2023-01-19,Livres,47.75
T9714,Sally Parker,2023-05-29,Vêtements,246.74
T9715,Amy Stevenson,2023-01-24,Jeux,355.59
T9716,Timothy Rogers,2023-04-13,Maison,261.13
T9717,Susan Lyons,2023-05-04,Livres,267.71
T9718,Karen Jimenez,2023-03-30,Électronique,353.46
T9719,Kayla Vasquez,2023-02-05,Électronique,192.43
T9720,Theresa Love,2023-05-21,Jeux,84.52
T9721,Stacy Yang,2023-04-26,Maison,340.52
T9722,Leslie Lopez,2023-03-26,Jeux,458.62
T9723,Chelsea Allen,2023-04-15,Jeux,279.39
T9724,Jeffrey Blackwell,2023-06-03,Jeux,133.49
T9725,Stephanie Austin,2023-04-22,Maison,262.9
T9726,Patricia Harris,2023-06-20,Livres,234.29
T9727,Kimberly Vega,2023-04-20,Vêtements,352.79
T9728,Joshua Bell,2023-05-07,Électronique,378.55
T9729,Nancy Acosta,2023-04-21,Vêtements,28.6
T9730,Christine Jimenez,2023-04-29,Vêtements,374.11
T9731,Craig Dillon,2023-01-04,Électronique,178.53
T9732,George Lopez,2023-05-22,Maison,449.72
T9733,Jared Medina,2023-03-18,Livres,285.6
T9734,Taylor Ward,2023-05-11,Livres,132.93
T9735,Timothy Gomez,2023-04-21,Livres,75.75
T9736,Martha Wu,2023-02-07,Maison,188.59
T9737,Claire Gibson,2023-03-13,Jeux,481.83
T9738,Julie Peterson,2023-05-31,Livres,203.73
T9739,Brandon Barnett,2023-02-16,Maison,183.18
T9740,Jamie Hoover,2023-05-09,Vêtements,19.23
T9741,Meredith Lyons,2023-01-02,Jeux,63.31
T9742,Ashley Lee,2023-03-01,Vêtements,468.97
T9743,Ashley Garcia,2023-06-27,Électronique,203.15
T9744,Kelsey May,2023-01-05,Jeux,35.6
T9745,Ashley Mccann,2023-01-06,Électronique,158.17
T9746,Curtis Jones,2023-05-15,Vêtements,330.86
T9747,Matthew Gonzalez,2023-01-17,Jeux,137.4
T9748,Adrian Douglas,2023-03-28,Livres,52.99
T9749,Sheri Wells,2023-01-10,Livres,69.18
T9750,Micheal Moore Jr.,2023-03-18,Livres,37.13
T9751,Hannah Combs,2023-05-31,Livres,199.94
T9752,Lisa Murphy,2023-03-15,Jeux,289.29
T9753,Krista Duffy,2023-03-15,Maison,321.01
T9754,Edward Chavez,2023-06-26,Vêtements,205.58
T9755,Joseph Johnson,2023-01-21,Maison,162.77
T9756,Rick Nash,2023-01-29,Maison,456.48
T9757,Jeffrey Smith,2023-04-02,Jeux,241.89
T9758,Ricardo Frost,2023-02-13,Vêtements,384.46
T9759,Lee Goodwin,2023-05-05,Livres,162.36
T9760,Karen Thomas,2023-03-22,Livres,332.06
T9761,Lori Harris,2023-03-20,Maison,452.94
T9762,Rebecca Maxwell,2023-05-15,Électronique,69.8
T9763,Willie Smith,2023-05-27,Électronique,122.71
T9764,Michael White,2023-06-29,Maison,481.41
T9765,Marc Booker,2023-01-08,Maison,245.22
T9766,Robert Fisher,2023-01-18,Livres,298.15
T9767,Judith Jones,2023-03-03,Maison,412.83
T9768,Joshua Reeves,2023-01-04,Vêtements,268.39
T9769,Marcus Pierce,2023-01-16,Électronique,313.32
T9770,Veronica Weber,2023-04-25,Électronique,196.67
T9771,Samantha Lane,2023-05-24,Jeux,122.08
T9772,Manuel Moore,2023-04-21,Livres,98.08
T9773,Laura Santana,2023-05-20,Électronique,157.91
T9774,Donna Williams,2023-02-10,Électronique,183.58
T9775,Michelle Villa,2023-06-21,Électronique,89.01
T9776,Jose Reed,2023-05-08,Vêtements,174.75
T9777,Alex Wood,2023-03-15,Vêtements,34.82
T9778,Melissa Tucker,2023-03-14,Maison,154.39
T9779,Eric Long,2023-06-04,Jeux,155.39
T9780,Kevin Moss,2023-01-02,Jeux,118.99
T9781,Nicole Roman,2023-03-27,Vêtements,304.57
T9782,Samantha Cooper,2023-02-07,Maison,73.83
T9783,Cody Mullins DVM,2023-05-03,Vêtements,392.42
T9784,John Hester,2023-01-04,Vêtements,120.09
T9785,Dr. Scott Gutierrez DDS,2023-04-07,Maison,451.05
T9786,Monique Hester,2023-01-29,Livres,139.68
T9787,Jodi Howell,2023-06-13,Vêtements,372.7
T9788,Nicholas Welch,2023-01-27,Électronique,247.88
T9789,Daniel Holmes,2023-03-06,Vêtements,307.13
T9790,Ryan Perry,2023-04-07,Maison,39.01
T9791,William Bean,2023-03-15,Jeux,333.88
T9792,Lori Medina,2023-04-03,Jeux,344.01
T9793,Nathan Bradley,2023-04-01,Vêtements,403.72
T9794,Jennifer Thompson DDS,2023-05-25,Vêtements,245.06
T9795,Angela Young,2023-02-04,Maison,137.08
T9796,Linda Riley,2023-03-06,Jeux,306.29
T9797,Robert Kerr,2023-03-05,Maison,438.38
T9798,Julie Harrison,2023-01-02,Électronique,461.13
T9799,Nicholas Gutierrez,2023-04-26,Livres,349.76
T9800,Tammy Hughes,2023-01-24,Vêtements,10.18
T9801,Ashley Bowen,2023-03-12,Vêtements,134.05
T9802,Ruth Nguyen,2023-04-19,Maison,84.03
T9803,Mark Moore,2023-04-25,Jeux,391.32
T9804,Claire Gill,2023-04-12,Maison,378.12
T9805,Albert Kirk,2023-02-12,Vêtements,364.59
T9806,Debbie Stevens,2023-06-22,Vêtements,361.16
T9807,Travis Young,2023-03-24,Vêtements,95.77
T9808,Carl Palmer,2023-01-28,Vêtements,480.84
T9809,Blake Brooks,2023-02-14,Électronique,233.59
T9810,Micheal Ray,2023-05-12,Maison,426.98
T9811,Melody Thompson,2023-06-27,Livres,296.22
T9812,Kyle Patterson III,2023-05-09,Vêtements,287.66
T9813,Darren Dennis,2023-02-17,Maison,166.43
T9814,David Young,2023-05-28,Jeux,248.17
T9815,Miranda Little,2023-01-04,Vêtements,392.95
T9816,Mark Lee,2023-04-20,Vêtements,158.1
T9817,Karen Herring,2023-04-15,Vêtements,128.26
T9818,Samuel Romero,2023-02-15,Électronique,109.08
T9819,Amy Barnett,2023-06-11,Maison,279.39
T9820,Julian Rich,2023-02-03,Jeux,262.64
T9821,Leah Collins,2023-04-19,Maison,372.3
T9822,Don Moss,2023-06-27,Livres,21.22
T9823,Patrick Ortiz,2023-02-18,Vêtements,24.54
